Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
458,500,166770,20,6379,13.9279
459,520,167290,21,6400,13.9434
460,520,167810,21,6421,13.9587
461,520,168330,21,6442,13.974
462,500,168830,20,6462,13.987
463,520,169350,21,6483,14.0022
464,520,169870,21,6504,14.0172
465,520,170390,21,6525,14.0323
466,520,170910,21,6546,14.0472
467,520,171430,21,6567,14.0621
468,660,172090,24,6591,14.0833
469,630,172720,23,6614,14.1023
470,550,173270,23,6637,14.1213
471,520,173790,21,6658,14.1359
472,480,174270,19,6677,14.1462
473,620,174890,22,6699,14.1628
474,1120,176010,21,6720,14.1772
475,1120,177130,21,6741,14.1916
476,1100,178230,20,6761,14.2038
477,1420,179650,24,6785,14.2243
478,1140,180790,22,6807,14.2406
479,760,181550,22,6829,14.2568
480,580,182130,19,6848,14.2667
481,1040,183170,21,6869,14.2807
482,520,183690,21,6890,14.2946
483,1200,184890,21,6911,14.3085
484,1200,186090,21,6932,14.3223
485,1000,187090,19,6951,14.332
486,1000,188090,19,6970,14.3416
487,1200,189290,21,6991,14.3552
488,1200,190490,21,7012,14.3689
489,1200,191690,21,7033,14.3824
490,1100,192790,20,7053,14.3939
491,1100,193890,20,7073,14.4053
492,1400,195290,23,7096,14.4228
493,1300,196590,22,7118,14.4381
494,1200,197790,21,7139,14.4514
495,1100,198890,20,7159,14.4626
496,1100,199990,20,7179,14.4738
497,1200,201190,21,7200,14.4869
498,1100,202290,20,7220,14.498
499,1100,203390,20,7240,14.509
500,990,204380,18,7258,14.516
501,900,205280,18,7276,14.523
502,1000,206280,19,7295,14.5319
503,800,207080,17,7312,14.5368
504,1000,208080,19,7331,14.5456
505,990,209070,18,7349,14.5525
506,990,210060,18,7367,14.5593
507,990,211050,18,7385,14.5661
508,1000,212050,19,7404,14.5748
509,990,213040,18,7422,14.5815
510,990,214030,18,7440,14.5882
511,1000,215030,19,7459,14.5969
512,990,216020,18,7477,14.6035
513,990,217010,18,7495,14.6101
514,990,218000,18,7513,14.6167
515,470,218470,18,7531,14.6233
516,810,219280,17,7548,14.6279
517,1120,220400,21,7569,14.6402
518,1100,221500,20,7589,14.6506
519,1120,222620,21,7610,14.6628
520,780,223400,15,7625,14.6635
521,780,224180,15,7640,14.6641
522,780,224960,15,7655,14.6648
523,880,225840,16,7671,14.6673
524,690,226530,15,7686,14.6679
525,660,227190,12,7698,14.6629
526,780,227970,15,7713,14.6635
527,550,228520,10,7723,14.6546
528,780,229300,15,7738,14.6553
529,780,230080,15,7753,14.656
530,670,230750,13,7766,14.6528
531,540,231290,9,7775,14.6422
532,660,231950,12,7787,14.6372
533,870,232820,15,7802,14.6379
534,760,233580,13,7815,14.6348
535,760,234340,13,7828,14.6318
536,660,235000,12,7840,14.6269
537,750,235750,12,7852,14.622
538,780,236530,15,7867,14.6227
539,760,237290,13,7880,14.6197
540,760,238050,13,7893,14.6167
541,650,238700,11,7904,14.61
542,650,239350,11,7915,14.6033
543,640,239990,10,7925,14.5948
544,530,240520,8,7933,14.5827
545,750,241270,12,7945,14.578
546,750,242020,12,7957,14.5733
547,750,242770,12,7969,14.5686
548,380,243150,13,7982,14.5657
549,590,243740,12,7994,14.561
550,650,244390,11,8005,14.5545
551,350,244740,8,8013,14.5426
552,420,245160,6,8019,14.5272
553,450,245610,9,8028,14.5172
554,450,246060,9,8037,14.5072
555,560,246620,11,8048,14.5009
556,450,247070,9,8057,14.491
557,540,247610,9,8066,14.4811
558,550,248160,10,8076,14.4731
559,440,248600,8,8084,14.4615
560,440,249040,8,8092,14.45
561,440,249480,8,8100,14.4385
562,440,249920,8,8108,14.427
563,440,250360,8,8116,14.4156
564,410,250770,5,8121,14.3989
565,430,251200,7,8128,14.3858
566,530,251730,8,8136,14.3746
567,430,252160,7,8143,14.3616
568,420,252580,6,8149,14.3468
569,430,253010,7,8156,14.3339
570,420,253430,6,8162,14.3193
571,520,253950,7,8169,14.3065
572,420,254370,6,8175,14.292
573,320,254690,5,8180,14.2757
574,430,255120,7,8187,14.2631
575,420,255540,6,8193,14.2487
576,310,255850,4,8197,14.2309
577,210,256060,3,8200,14.2114
578,210,256270,3,8203,14.192
579,220,256490,4,8207,14.1744
580,210,256700,3,8210,14.1552
581,320,257020,5,8215,14.1394
582,310,257330,4,8219,14.122
583,200,257530,2,8221,14.1012
584,210,257740,3,8224,14.0822
585,200,257940,2,8226,14.0615
586,100,258040,1,8227,14.0392
587,200,258240,2,8229,14.0187
588,200,258440,2,8231,13.9983
589,0,258440,0,8231,13.9745
590,100,258540,1,8232,13.9525
591,200,258740,2,8234,13.9323
592,100,258840,1,8235,13.9105
593,0,258840,0,8235,13.887
594,100,258940,1,8236,13.8653
595,0,258940,0,8236,13.842
596,0,258940,0,8236,13.8188
597,200,259140,2,8238,13.799
598,300,259440,3,8241,13.7809
599,0,259440,0,8241,13.7579
600,100,259540,1,8242,13.7367
601,0,259540,0,8242,13.7138
602,0,259540,0,8242,13.691
603,120,259660,3,8245,13.6733
604,110,259770,2,8247,13.654
605,100,259870,1,8248,13.6331
606,0,259870,0,8248,13.6106
607,0,259870,0,8248,13.5881
608,100,259970,1,8249,13.5674
609,200,260170,2,8251,13.5484
610,120,260290,3,8254,13.5311
611,100,260390,1,8255,13.5106
612,200,260590,2,8257,13.4918
613,200,260790,2,8259,13.4731
614,300,261090,3,8262,13.456
615,200,261290,2,8264,13.4374
616,110,261400,2,8266,13.4188
617,100,261500,1,8267,13.3987
618,220,261720,4,8271,13.3835
619,210,261930,3,8274,13.3667
620,210,262140,3,8277,13.35
621,200,262340,2,8279,13.3317
622,310,262650,4,8283,13.3167
623,210,262860,3,8286,13.3002
624,210,263070,3,8289,13.2837
625,320,263390,5,8294,13.2704
626,120,263510,3,8297,13.254
627,410,263920,5,8302,13.2408
628,430,264350,7,8309,13.2309
629,420,264770,6,8315,13.2194
630,420,265190,6,8321,13.2079
631,420,265610,6,8327,13.1965
632,320,265930,5,8332,13.1835
633,400,266330,4,8336,13.169
634,430,266760,7,8343,13.1593
635,430,267190,7,8350,13.1496
636,330,267520,6,8356,13.1384
637,300,267820,3,8359,13.1224
638,330,268150,6,8365,13.1113
639,340,268490,7,8372,13.1017
640,220,268710,8,8380,13.0938
641,220,268930,8,8388,13.0858
642,230,269160,9,8397,13.0794
643,220,269380,8,8405,13.0715
644,450,269830,9,8414,13.0652
645,340,270170,7,8421,13.0558
646,460,270630,10,8431,13.0511
647,350,270980,8,8439,13.0433
648,350,271330,8,8447,13.0355
649,450,271780,9,8456,13.0293
650,450,272230,9,8465,13.0231
651,850,273080,13,8478,13.023
652,750,273830,12,8490,13.0215
653,630,274460,9,8499,13.0153
654,760,275220,13,8512,13.0153
655,750,275970,12,8524,13.0137
656,750,276720,12,8536,13.0122
657,750,277470,12,8548,13.0107
658,750,278220,12,8560,13.0091
659,640,278860,10,8570,13.0046
