Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
277,330,175550,5,4053,14.6318
278,220,175770,3,4056,14.5899
279,60,175830,4,4060,14.552
280,0,175830,0,4060,14.5
281,60,175890,5,4065,14.4662
282,20,175910,1,4066,14.4184
283,20,175930,1,4067,14.371
284,30,175960,2,4069,14.3275
285,110,176070,2,4071,14.2842
286,110,176180,2,4073,14.2413
287,40,176220,4,4077,14.2056
288,20,176240,2,4079,14.1632
289,120,176360,2,4081,14.1211
290,100,176460,1,4082,14.0759
291,30,176490,2,4084,14.0344
292,100,176590,1,4085,13.9897
293,120,176710,2,4087,13.9488
294,0,176710,0,4087,13.9014
295,0,176710,0,4087,13.8542
296,100,176810,1,4088,13.8108
297,0,176810,0,4088,13.7643
298,100,176910,1,4089,13.7215
299,0,176910,0,4089,13.6756
300,0,176910,0,4089,13.63
301,0,176910,0,4089,13.5847
302,0,176910,0,4089,13.5397
303,0,176910,0,4089,13.495
304,0,176910,0,4089,13.4507
305,210,177120,3,4092,13.4164
306,0,177120,0,4092,13.3725
307,0,177120,0,4092,13.329
308,100,177220,1,4093,13.289
309,0,177220,0,4093,13.246
310,10,177230,1,4094,13.2065
311,10,177240,1,4095,13.1672
312,120,177360,3,4098,13.1346
313,0,177360,0,4098,13.0927
314,120,177480,2,4100,13.0573
315,110,177590,2,4102,13.0222
316,90,177680,6,4108,13
317,110,177790,2,4110,12.9653
318,30,177820,2,4112,12.9308
319,130,177950,3,4115,12.8997
320,210,178160,3,4118,12.8688
321,60,178220,4,4122,12.8411
322,140,178360,3,4125,12.8106
323,120,178480,2,4127,12.7771
324,120,178600,2,4129,12.7438
325,250,178850,6,4135,12.7231
326,270,179120,6,4141,12.7025
327,220,179340,4,4145,12.6758
328,170,179510,6,4151,12.6555
329,430,179940,6,4157,12.6353
330,180,180120,6,4163,12.6152
331,420,180540,6,4169,12.5952
332,540,181080,7,4176,12.5783
333,350,181430,6,4182,12.5586
334,380,181810,9,4191,12.5479
335,270,182080,6,4197,12.5284
336,290,182370,9,4206,12.5179
337,290,182660,8,4214,12.5045
338,460,183120,8,4222,12.4911
339,460,183580,8,4230,12.4779
340,520,184100,10,4240,12.4706
341,460,184560,8,4248,12.4575
342,180,184740,6,4254,12.4386
343,550,185290,9,4263,12.4286
344,470,185760,9,4272,12.4186
345,720,186480,9,4281,12.4087
346,950,187430,12,4293,12.4075
347,260,187690,10,4303,12.4006
348,230,187920,9,4312,12.3908
349,310,188230,9,4321,12.3811
350,380,188610,9,4330,12.3714
351,590,189200,12,4342,12.3704
352,500,189700,12,4354,12.3693
353,950,190650,12,4366,12.3683
354,560,191210,9,4375,12.3588
355,890,192100,13,4388,12.3606
356,520,192620,13,4401,12.3624
357,500,193120,12,4413,12.3613
358,220,193340,12,4425,12.3603
359,430,193770,12,4437,12.3593
360,510,194280,12,4449,12.3583
361,450,194730,13,4462,12.3601
362,640,195370,14,4476,12.3646
363,370,195740,14,4490,12.3691
364,870,196610,13,4503,12.3709
365,450,197060,14,4517,12.3753
366,620,197680,14,4531,12.3798
367,470,198150,14,4545,12.3842
368,420,198570,12,4557,12.3832
369,460,199030,13,4570,12.3848
370,920,199950,17,4587,12.3973
371,790,200740,14,4601,12.4016
372,480,201220,15,4616,12.4086
373,610,201830,16,4632,12.4182
374,800,202630,15,4647,12.4251
375,700,203330,18,4665,12.44
376,470,203800,13,4678,12.4415
377,540,204340,15,4693,12.4483
378,450,204790,18,4711,12.463
379,810,205600,14,4725,12.467
380,500,206100,15,4740,12.4737
381,670,206770,18,4758,12.4882
382,670,207440,18,4776,12.5026
383,1110,208550,18,4794,12.517
384,550,209100,20,4814,12.5365
385,1000,210100,21,4835,12.5584
386,770,210870,18,4853,12.5725
387,880,211750,19,4872,12.5891
388,700,212450,18,4890,12.6031
389,510,212960,17,4907,12.6144
390,770,213730,19,4926,12.6308
391,760,214490,18,4944,12.6445
392,800,215290,18,4962,12.6582
393,790,216080,16,4978,12.6667
394,600,216680,18,4996,12.6802
395,450,217130,19,5015,12.6962
396,890,218020,19,5034,12.7121
397,500,218520,21,5055,12.733
398,890,219410,19,5074,12.7487
399,950,220360,19,5093,12.7644
400,880,221240,18,5111,12.7775
401,730,221970,21,5132,12.798
402,370,222340,20,5152,12.8159
403,800,223140,20,5172,12.8337
404,1170,224310,21,5193,12.854
405,960,225270,20,5213,12.8716
406,790,226060,20,5233,12.8892
407,630,226690,19,5252,12.9042
408,980,227670,19,5271,12.9191
409,990,228660,20,5291,12.9364
410,700,229360,20,5311,12.9537
411,1000,230360,22,5333,12.9757
412,880,231240,21,5354,12.9951
413,1160,232400,21,5375,13.0145
414,610,233010,17,5392,13.0242
415,800,233810,23,5415,13.0482
416,760,234570,21,5436,13.0673
417,840,235410,22,5458,13.0887
418,1010,236420,22,5480,13.11
419,590,237010,22,5502,13.1313
420,680,237690,21,5523,13.15
421,740,238430,20,5543,13.1663
422,740,239170,21,5564,13.1848
423,1090,240260,21,5585,13.2033
424,700,240960,19,5604,13.217
425,1090,242050,23,5627,13.24
426,780,242830,22,5649,13.2606
427,750,243580,22,5671,13.281
428,1090,244670,23,5694,13.3037
429,990,245660,21,5715,13.3217
430,910,246570,21,5736,13.3395
431,600,247170,18,5754,13.3503
432,1180,248350,22,5776,13.3704
433,1100,249450,21,5797,13.388
434,580,250030,21,5818,13.4055
435,1080,251110,21,5839,13.423
436,720,251830,22,5861,13.4427
437,930,252760,21,5882,13.46
438,740,253500,21,5903,13.4772
439,1080,254580,21,5924,13.4943
440,990,255570,21,5945,13.5114
441,830,256400,21,5966,13.5283
442,990,257390,21,5987,13.5452
443,950,258340,22,6009,13.5643
444,920,259260,21,6030,13.5811
445,760,260020,22,6052,13.6
446,820,260840,20,6072,13.6143
447,920,261760,21,6093,13.6309
448,710,262470,21,6114,13.6473
449,740,263210,21,6135,13.6637
450,1140,264350,24,6159,13.6867
451,850,265200,21,6180,13.7029
452,750,265950,24,6204,13.7257
453,910,266860,20,6224,13.7395
454,450,267310,21,6245,13.7555
455,1140,268450,21,6266,13.7714
456,1180,269630,21,6287,13.7873
457,1160,270790,21,6308,13.8031
458,820,271610,21,6329,13.8188
459,1200,272810,21,6350,13.8344
460,1090,273900,20,6370,13.8478
461,1180,275080,21,6391,13.8633
462,810,275890,21,6412,13.8788
463,890,276780,18,6430,13.8877
464,900,277680,20,6450,13.9009
465,930,278610,21,6471,13.9161
466,1370,279980,22,6493,13.9335
467,750,280730,21,6514,13.9486
468,610,281340,18,6532,13.9573
469,1080,282420,22,6554,13.9744
470,1060,283480,21,6575,13.9894
471,750,284230,21,6596,14.0042
472,920,285150,22,6618,14.0212
473,520,285670,18,6636,14.0296
474,900,286570,21,6657,14.0443
475,700,287270,18,6675,14.0526
476,820,288090,21,6696,14.0672
477,990,289080,20,6716,14.0797
478,1260,290340,21,6737,14.0941
479,850,291190,24,6761,14.1148
480,1030,292220,23,6784,14.1333
481,690,292910,20,6804,14.1455
482,820,293730,20,6824,14.1577
483,750,294480,21,6845,14.1718
484,590,295070,21,6866,14.186
485,940,296010,22,6888,14.2021
486,1440,297450,22,6910,14.2181
487,1020,298470,23,6933,14.2361
488,880,299350,20,6953,14.248
489,820,300170,21,6974,14.2618
490,1040,301210,20,6994,14.2735
491,1060,302270,20,7014,14.2851
492,910,303180,20,7034,14.2967
493,590,303770,18,7052,14.3043
494,770,304540,23,7075,14.3219
495,920,305460,18,7093,14.3293
496,830,306290,20,7113,14.3407
497,970,307260,20,7133,14.3521
498,1450,308710,23,7156,14.3695
499,900,309610,20,7176,14.3808
500,810,310420,19,7195,14.39
501,900,311320,19,7214,14.3992
502,720,312040,19,7233,14.4084
503,600,312640,19,7252,14.4175
504,440,313080,17,7269,14.4226
505,920,314000,20,7289,14.4337
506,770,314770,18,7307,14.4407
507,750,315520,22,7329,14.4556
508,680,316200,18,7347,14.4626
509,730,316930,20,7367,14.4735
510,850,317780,17,7384,14.4784
511,850,318630,18,7402,14.4853
512,950,319580,18,7420,14.4922
513,540,320120,19,7439,14.501
514,990,321110,20,7459,14.5117
515,860,321970,18,7477,14.5184
516,910,322880,20,7497,14.5291
517,700,323580,18,7515,14.5358
518,650,324230,16,7531,14.5386
519,960,325190,18,7549,14.5453
520,660,325850,15,7564,14.5462
521,550,326400,15,7579,14.547
522,450,326850,14,7593,14.546
523,480,327330,15,7608,14.5468
524,800,328130,15,7623,14.5477
525,410,328540,15,7638,14.5486
526,660,329200,15,7653,14.5494
527,970,330170,14,7667,14.5484
528,810,330980,14,7681,14.5473
529,450,331430,14,7695,14.5463
530,360,331790,12,7707,14.5415
531,820,332610,16,7723,14.5443
532,690,333300,13,7736,14.5414
