Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
326,460,119970,17,4577,14.0399
327,460,120430,17,4594,14.0489
328,480,120910,18,4612,14.061
329,440,121350,16,4628,14.0669
330,460,121810,17,4645,14.0758
331,460,122270,17,4662,14.0846
332,460,122730,17,4679,14.0934
333,460,123190,17,4696,14.1021
334,460,123650,17,4713,14.1108
335,460,124110,17,4730,14.1194
336,490,124600,19,4749,14.1339
337,460,125060,17,4766,14.1424
338,450,125510,16,4782,14.1479
339,450,125960,16,4798,14.1534
340,490,126450,19,4817,14.1676
341,450,126900,16,4833,14.173
342,450,127350,16,4849,14.1784
343,450,127800,16,4865,14.1837
344,450,128250,16,4881,14.189
345,390,128640,13,4894,14.1855
346,430,129070,15,4909,14.1879
347,430,129500,15,4924,14.1902
348,410,129910,13,4937,14.1868
349,430,130340,15,4952,14.1891
350,430,130770,15,4967,14.1914
351,410,131180,14,4981,14.1909
352,510,131690,15,4996,14.1932
353,390,132080,12,5008,14.187
354,410,132490,14,5022,14.1864
355,390,132880,12,5034,14.1803
356,410,133290,14,5048,14.1798
357,410,133700,14,5062,14.1793
358,410,134110,14,5076,14.1788
359,440,134550,16,5092,14.1838
360,400,134950,13,5105,14.1806
361,400,135350,13,5118,14.1773
362,500,135850,14,5132,14.1768
363,380,136230,12,5144,14.1708
364,380,136610,12,5156,14.1648
365,400,137010,13,5169,14.1616
366,440,137450,16,5185,14.1667
367,420,137870,14,5199,14.1662
368,350,138220,10,5209,14.1549
369,390,138610,12,5221,14.1491
370,330,138940,9,5230,14.1351
371,380,139320,12,5242,14.1294
372,370,139690,11,5253,14.121
373,470,140160,12,5265,14.1153
374,370,140530,11,5276,14.107
375,470,141000,12,5288,14.1013
376,350,141350,10,5298,14.0904
377,350,141700,10,5308,14.0796
378,290,141990,7,5315,14.0608
379,330,142320,9,5324,14.0475
380,350,142670,10,5334,14.0368
381,410,143080,13,5347,14.0341
382,350,143430,10,5357,14.0236
383,340,143770,9,5366,14.0104
384,350,144120,10,5376,14
385,320,144440,8,5384,13.9844
386,320,144760,8,5392,13.9689
387,320,145080,8,5400,13.9535
388,350,145430,10,5410,13.9433
389,300,145730,7,5417,13.9254
390,320,146050,8,5425,13.9103
391,320,146370,8,5433,13.8951
392,300,146670,7,5440,13.8776
393,300,146970,7,5447,13.8601
394,280,147250,6,5453,13.8401
395,300,147550,7,5460,13.8228
396,300,147850,7,5467,13.8056
397,280,148130,6,5473,13.7859
398,280,148410,6,5479,13.7663
399,330,148740,9,5488,13.7544
400,440,149180,10,5498,13.745
401,280,149460,6,5504,13.7257
402,260,149720,5,5509,13.704
403,280,150000,6,5515,13.6849
404,260,150260,5,5520,13.6634
405,260,150520,5,5525,13.642
406,380,150900,7,5532,13.6256
407,280,151180,6,5538,13.6069
408,300,151480,7,5545,13.5907
409,300,151780,7,5552,13.5746
410,310,152090,8,5560,13.561
411,280,152370,6,5566,13.5426
412,300,152670,7,5573,13.5267
413,300,152970,7,5580,13.5109
414,320,153290,8,5588,13.4976
415,260,153550,5,5593,13.4771
416,310,153860,8,5601,13.4639
417,310,154170,8,5609,13.4508
418,290,154460,7,5616,13.4354
419,290,154750,7,5623,13.42
420,250,155000,5,5628,13.4
421,220,155220,3,5631,13.3753
422,290,155510,7,5638,13.3602
423,390,155900,8,5646,13.3475
424,290,156190,7,5653,13.3325
425,410,156600,9,5662,13.3224
426,290,156890,7,5669,13.3075
427,260,157150,5,5674,13.2881
428,290,157440,7,5681,13.2734
429,290,157730,7,5688,13.2587
430,290,158020,7,5695,13.2442
431,310,158330,9,5704,13.2343
432,310,158640,8,5712,13.2222
433,280,158920,7,5719,13.2079
434,280,159200,7,5726,13.1935
435,300,159500,8,5734,13.1816
436,300,159800,8,5742,13.1697
437,300,160100,8,5750,13.1579
438,300,160400,8,5758,13.1461
439,290,160690,8,5766,13.1344
440,290,160980,8,5774,13.1227
441,280,161260,7,5781,13.1088
442,290,161550,8,5789,13.0973
443,370,161920,7,5796,13.0835
444,420,162340,11,5807,13.0788
445,290,162630,8,5815,13.0674
446,290,162920,8,5823,13.0561
447,270,163190,6,5829,13.0403
448,390,163580,9,5838,13.0312
449,290,163870,8,5846,13.02
450,290,164160,8,5854,13.0089
451,270,164430,6,5860,12.9933
452,310,164740,9,5869,12.9845
453,330,165070,10,5879,12.9779
454,310,165380,9,5888,12.9692
455,350,165730,12,5900,12.967
456,290,166020,8,5908,12.9561
457,280,166300,7,5915,12.9431
458,310,166610,9,5924,12.9345
459,290,166900,8,5932,12.9237
460,450,167350,13,5945,12.9239
461,340,167690,11,5956,12.9197
462,340,168030,11,5967,12.9156
463,340,168370,11,5978,12.9114
464,340,168710,11,5989,12.9073
465,320,169030,10,5999,12.9011
466,380,169410,14,6013,12.9034
467,330,169740,10,6023,12.8972
468,340,170080,11,6034,12.8932
469,360,170440,12,6046,12.8913
470,350,170790,12,6058,12.8894
471,240,171030,10,6068,12.8832
472,340,171370,11,6079,12.8792
473,360,171730,12,6091,12.8774
474,340,172070,11,6102,12.8734
475,370,172440,13,6115,12.8737
476,400,172840,15,6130,12.8782
477,360,173200,12,6142,12.8763
478,360,173560,12,6154,12.8745
479,360,173920,12,6166,12.8727
480,370,174290,13,6179,12.8729
481,390,174680,14,6193,12.8753
482,410,175090,16,6209,12.8817
483,410,175500,16,6225,12.8882
484,370,175870,13,6238,12.8884
485,370,176240,13,6251,12.8887
486,370,176610,13,6264,12.8889
487,390,177000,14,6278,12.8912
488,420,177420,15,6293,12.8955
489,410,177830,15,6308,12.8998
490,390,178220,14,6322,12.902
491,390,178610,14,6336,12.9043
492,390,179000,14,6350,12.9065
493,390,179390,14,6364,12.9087
494,410,179800,15,6379,12.913
495,400,180200,15,6394,12.9172
496,450,180650,18,6412,12.9274
497,360,181010,12,6424,12.9256
498,400,181410,15,6439,12.9297
499,400,181810,15,6454,12.9339
500,430,182240,17,6471,12.942
501,320,182560,15,6486,12.9461
502,310,182870,14,6500,12.9482
503,410,183280,20,6520,12.9622
504,370,183650,18,6538,12.9722
505,320,183970,15,6553,12.9762
506,320,184290,15,6568,12.9802
507,340,184630,16,6584,12.9862
508,280,184910,13,6597,12.9862
509,320,185230,15,6612,12.9902
510,280,185510,13,6625,12.9902
511,320,185830,15,6640,12.9941
512,340,186170,16,6656,13
513,300,186470,14,6670,13.0019
514,340,186810,16,6686,13.0078
515,360,187170,17,6703,13.0155
516,340,187510,16,6719,13.0213
517,400,187910,19,6738,13.0329
518,340,188250,16,6754,13.0386
519,320,188570,15,6769,13.0424
520,360,188930,17,6786,13.05
521,380,189310,18,6804,13.0595
522,360,189670,17,6821,13.067
523,360,190030,17,6838,13.0746
524,260,190290,16,6854,13.0802
525,360,190650,17,6871,13.0876
526,360,191010,17,6888,13.0951
527,290,191300,18,6906,13.1044
528,260,191560,16,6922,13.1098
529,230,191790,14,6936,13.1115
530,260,192050,16,6952,13.117
531,400,192450,19,6971,13.1281
532,280,192730,17,6988,13.1353
533,280,193010,17,7005,13.1426
534,260,193270,16,7021,13.1479
535,290,193560,18,7039,13.157
536,280,193840,17,7056,13.1642
537,390,194230,19,7075,13.175
538,280,194510,17,7092,13.1822
539,400,194910,19,7111,13.1929
540,280,195190,17,7128,13.2
541,280,195470,17,7145,13.207
542,280,195750,17,7162,13.214
543,280,196030,17,7179,13.221
544,260,196290,16,7195,13.2261
545,280,196570,17,7212,13.233
546,280,196850,17,7229,13.2399
547,250,197100,15,7244,13.2431
548,280,197380,17,7261,13.25
549,240,197620,15,7276,13.2532
550,290,197910,18,7294,13.2618
551,320,198230,20,7314,13.274
552,280,198510,17,7331,13.2808
553,300,198810,18,7349,13.2893
554,280,199090,17,7366,13.296
555,300,199390,18,7384,13.3045
556,260,199650,15,7399,13.3076
557,340,199990,20,7419,13.3196
558,280,200270,17,7436,13.3262
559,400,200670,19,7455,13.3363
560,310,200980,19,7474,13.3464
561,340,201320,21,7495,13.3601
562,300,201620,18,7513,13.3683
563,300,201920,18,7531,13.3766
564,300,202220,18,7549,13.3848
565,320,202540,19,7568,13.3947
566,300,202840,18,7586,13.4028
567,280,203120,17,7603,13.4092
568,320,203440,19,7622,13.419
569,300,203740,18,7640,13.4271
570,300,204040,18,7658,13.4351
571,300,204340,18,7676,13.4431
572,300,204640,17,7693,13.4493
573,320,204960,19,7712,13.459
574,300,205260,18,7730,13.4669
575,320,205580,19,7749,13.4765
576,400,205980,19,7768,13.4861
577,400,206380,19,7787,13.4957
578,440,206820,22,7809,13.5104
579,400,207220,19,7828,13.5199
580,400,207620,19,7847,13.5293
581,400,208020,19,7866,13.5387
582,400,208420,19,7885,13.5481
583,300,208720,18,7903,13.5557
584,500,209220,20,7923,13.5668
585,360,209580,16,7939,13.5709
586,360,209940,16,7955,13.5751
587,330,210270,15,7970,13.5775
588,400,210670,19,7989,13.5867
589,360,211030,17,8006,13.5925
590,380,211410,18,8024,13.6
591,480,211890,19,8043,13.6091
592,410,212300,20,8063,13.6199
593,380,212680,18,8081,13.6273
594,280,212960,17,8098,13.633
595,260,213220,15,8113,13.6353
596,240,213460,15,8128,13.6376
597,380,213840,18,8146,13.6449
598,360,214200,16,8162,13.6488
599,380,214580,18,8180,13.6561
600,400,214980,19,8199,13.665
601,460,215440,18,8217,13.6722
602,500,215940,20,8237,13.6827
603,480,216420,19,8256,13.6915
604,480,216900,19,8275,13.7003
605,520,217420,21,8296,13.7124
606,490,217910,19,8315,13.7211
607,430,218340,15,8330,13.7232
608,450,218790,17,8347,13.7286
609,470,219260,18,8365,13.7356
610,470,219730,18,8383,13.7426
611,470,220200,18,8401,13.7496
612,490,220690,19,8420,13.7582
613,500,221190,20,8440,13.7684
614,300,221490,13,8453,13.7671
615,470,221960,18,8471,13.774
616,470,222430,18,8489,13.7808
617,470,222900,18,8507,13.7877
618,470,223370,18,8525,13.7945
619,350,223720,16,8541,13.7981
620,460,224180,17,8558,13.8032
621,480,224660,18,8576,13.81
622,540,225200,22,8598,13.8232
623,460,225660,17,8615,13.8283
624,480,226140,18,8633,13.8349
625,460,226600,17,8650,13.84
626,460,227060,17,8667,13.845
627,460,227520,17,8684,13.8501
628,340,227860,15,8699,13.8519
629,480,228340,19,8718,13.8601
630,430,228770,15,8733,13.8619
631,460,229230,17,8750,13.8669
632,460,229690,17,8767,13.8718
633,480,230170,18,8785,13.8784
634,500,230670,19,8804,13.8864
635,420,231090,14,8818,13.8866
636,460,231550,17,8835,13.8915
637,440,231990,16,8851,13.8948
638,460,232450,17,8868,13.8997
639,460,232910,17,8885,13.9045
640,460,233370,17,8902,13.9094
641,450,233820,16,8918,13.9126
642,590,234410,19,8937,13.9206
643,450,234860,16,8953,13.9238
644,450,235310,16,8969,13.927
645,430,235740,15,8984,13.9287
646,450,236190,16,9000,13.9319
647,490,236680,18,9018,13.9382
648,450,237130,16,9034,13.9414
649,460,237590,17,9051,13.9461
650,430,238020,15,9066,13.9477
651,370,238390,12,9078,13.9447
652,410,238800,14,9092,13.9448
653,410,239210,14,9106,13.9449
654,410,239620,14,9120,13.945
655,410,240030,14,9134,13.945
656,400,240430,13,9147,13.9436
657,410,240840,14,9161,13.9437
658,410,241250,14,9175,13.9438
659,400,241650,13,9188,13.9423
660,360,242010,11,9199,13.9379
661,370,242380,12,9211,13.9349
662,400,242780,13,9224,13.9335
663,360,243140,11,9235,13.9291
664,400,243540,13,9248,13.9277
665,380,243920,12,9260,13.9248
666,400,244320,13,9273,13.9234
667,360,244680,10,9283,13.9175
668,400,245080,13,9296,13.9162
669,400,245480,13,9309,13.9148
670,330,245810,9,9318,13.9075
671,470,246280,12,9330,13.9046
672,410,246690,13,9343,13.9033
673,370,247060,11,9354,13.899
674,370,247430,11,9365,13.8947
675,370,247800,11,9376,13.8904
676,450,248250,11,9387,13.8861
677,350,248600,10,9397,13.8804
678,350,248950,10,9407,13.8746
679,350,249300,10,9417,13.8689
680,350,249650,10,9427,13.8632
681,350,250000,10,9437,13.8576
682,350,250350,10,9447,13.8519
683,350,250700,10,9457,13.8463
684,390,251090,12,9469,13.8436
685,360,251450,10,9479,13.838
686,400,251850,8,9487,13.8294
687,350,252200,10,9497,13.8239
688,320,252520,8,9505,13.8154
689,320,252840,8,9513,13.807
690,320,253160,8,9521,13.7986
691,320,253480,8,9529,13.7902
692,280,253760,6,9535,13.7789
693,340,254100,9,9544,13.772
694,300,254400,7,9551,13.7622
695,320,254720,8,9559,13.754
696,280,255000,6,9565,13.7428
697,260,255260,5,9570,13.7303
698,400,255660,8,9578,13.7221
699,260,255920,5,9583,13.7096
700,400,256320,8,9591,13.7014
701,280,256600,6,9597,13.6904
702,280,256880,6,9603,13.6795
703,260,257140,5,9608,13.6671
704,280,257420,6,9614,13.6562
705,280,257700,6,9620,13.6454
706,280,257980,6,9626,13.6346
707,220,258200,3,9629,13.6195
708,330,258530,9,9638,13.613
709,280,258810,6,9644,13.6023
710,320,259130,8,9652,13.5944
711,300,259430,7,9659,13.5851
712,300,259730,7,9666,13.5758
713,320,260050,8,9674,13.568
714,280,260330,6,9680,13.5574
715,280,260610,6,9686,13.5469
716,290,260900,7,9693,13.5377
717,290,261190,7,9700,13.5286
718,360,261550,11,9711,13.5251
719,290,261840,7,9718,13.516
720,290,262130,7,9725,13.5069
721,290,262420,7,9732,13.4979
722,290,262710,7,9739,13.4889
723,280,262990,6,9745,13.4786
724,390,263380,8,9753,13.471
725,310,263690,8,9761,13.4634
726,290,263980,7,9768,13.4545
727,290,264270,7,9775,13.4457
728,270,264540,6,9781,13.4354
729,290,264830,7,9788,13.4266
730,270,265100,6,9794,13.4164
731,290,265390,7,9801,13.4077
732,390,265780,8,9809,13.4003
733,280,266060,7,9816,13.3915
734,300,266360,8,9824,13.3842
735,300,266660,8,9832,13.3769
736,250,266910,5,9837,13.3655
737,300,267210,8,9845,13.3582
738,300,267510,8,9853,13.3509
739,280,267790,7,9860,13.3424
740,280,268070,7,9867,13.3338
741,280,268350,7,9874,13.3252
742,290,268640,8,9882,13.3181
743,290,268930,8,9890,13.3109
744,270,269200,7,9897,13.3024
745,290,269490,8,9905,13.2953
746,390,269880,9,9914,13.2895
747,310,270190,9,9923,13.2838
748,410,270600,10,9933,13.2794
749,280,270880,7,9940,13.271
750,310,271190,9,9949,13.2653
751,310,271500,9,9958,13.2597
752,410,271910,10,9968,13.2553
753,350,272260,11,9979,13.2523
754,290,272550,8,9987,13.2454
755,310,272860,9,9996,13.2397
756,310,273170,9,10005,13.2341
757,310,273480,9,10014,13.2285
758,410,273890,10,10024,13.2243
759,310,274200,9,10033,13.2187
760,320,274520,10,10043,13.2145
761,320,274840,10,10053,13.2102
762,340,275180,11,10064,13.2073
763,320,275500,10,10074,13.2031
764,380,275880,13,10087,13.2029
765,380,276260,14,10101,13.2039
766,300,276560,9,10110,13.1984
767,370,276930,13,10123,13.1982
768,350,277280,11,10134,13.1953
769,340,277620,11,10145,13.1925
770,320,277940,10,10155,13.1883
771,340,278280,11,10166,13.1855
772,190,278470,7,10173,13.1775
773,340,278810,11,10184,13.1746
774,340,279150,11,10195,13.1718
775,400,279550,14,10209,13.1729
776,360,279910,12,10221,13.1714
777,360,280270,12,10233,13.1699
